ID,Measure,Income ,Time,Time_type,Ethnicity,Ethnicity_type,Geography,Value,Value_type,Denominator
890_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,Chinese,ONS 5+2,K02000001,6,%,215
891_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,Indian,ONS 5+2,K02000001,6,%,976
892_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,Mixed,ONS 5+2,K02000001,4,%,499
893_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,Other,ONS 5+2,K02000001,5,%,490
894_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,Pakistani,ONS 5+2,K02000001,2,%,596
895_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,White,ONS 5+2,K02000001,4,%,53146
896_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,White British,ONS 5+2,K02000001,4,%,50523
897_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,400 or more, but less than GBP 1,600",2015,Three-year average,White other,ONS 5+2,K02000001,4,%,2623
898_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,All,ONS 5+2,K02000001,3,%,57814
899_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Asian other,ONS 5+2,K02000001,5,%,361
900_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Asian,ONS 5+2,K02000001,3,%,2391
901_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,243
902_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Black,ONS 5+2,K02000001,2,%,1288
903_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Chinese,ONS 5+2,K02000001,2,%,215
904_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Indian,ONS 5+2,K02000001,3,%,976
905_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Mixed,ONS 5+2,K02000001,2,%,499
906_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Other,ONS 5+2,K02000001,2,%,490
907_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,Pakistani,ONS 5+2,K02000001,2,%,596
908_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,White,ONS 5+2,K02000001,3,%,53146
909_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,White British,ONS 5+2,K02000001,3,%,50523
910_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,600 or more, but less than GBP 1,800",2015,Three-year average,White other,ONS 5+2,K02000001,3,%,2623
911_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,All,ONS 5+2,K02000001,2,%,57814
912_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Asian other,ONS 5+2,K02000001,3,%,361
913_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Asian,ONS 5+2,K02000001,2,%,2391
914_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Bangladeshi,ONS 5+2,K02000001,1,%,243
915_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Black,ONS 5+2,K02000001,1,%,1288
916_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Chinese,ONS 5+2,K02000001,2,%,215
917_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Indian,ONS 5+2,K02000001,3,%,976
918_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Mixed,ONS 5+2,K02000001,2,%,499
919_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Other,ONS 5+2,K02000001,1,%,490
920_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,Pakistani,ONS 5+2,K02000001,2,%,596
921_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,White,ONS 5+2,K02000001,2,%,53146
922_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,White British,ONS 5+2,K02000001,2,%,50523
923_household,Average weekly household income by ethnic group of the head of the household,"GBP 1,800 or more, but less than GBP 2,000",2015,Three-year average,White other,ONS 5+2,K02000001,3,%,2623
924_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,All,ONS 5+2,K02000001,5,%,57814
925_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Asian other,ONS 5+2,K02000001,4,%,361
926_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Asian,ONS 5+2,K02000001,7,%,2391
927_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Bangladeshi,ONS 5+2,K02000001,2,%,243
928_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Black,ONS 5+2,K02000001,3,%,1288
929_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Chinese,ONS 5+2,K02000001,7,%,215
930_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Indian,ONS 5+2,K02000001,10,%,976
931_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Mixed,ONS 5+2,K02000001,6,%,499
932_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Other,ONS 5+2,K02000001,6,%,490
933_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,Pakistani,ONS 5+2,K02000001,4,%,596
934_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,White,ONS 5+2,K02000001,5,%,53146
935_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,White British,ONS 5+2,K02000001,5,%,50523
936_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2015,Three-year average,White other,ONS 5+2,K02000001,7,%,2623
937_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,All,ONS 5+2,K02000001,22,%,57814
938_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Asian other,ONS 5+2,K02000001,16,%,361
939_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Asian,ONS 5+2,K02000001,15,%,2391
940_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Bangladeshi,ONS 5+2,K02000001,17,%,243
941_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Black,ONS 5+2,K02000001,25,%,1288
942_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Chinese,ONS 5+2,K02000001,19,%,215
943_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2015,Three-year average,Indian,ONS 5+2,K02000001,13,%,976
